true_label,BLL,FSRQ
FSRQ,0.11825370788574219,0.8817462921142578
BLL,0.9884976642206311,0.011502335779368877
FSRQ,0.09452950954437256,0.9054704904556274
BLL,0.3546321392059326,0.6453678607940674
BLL,0.7151079475879669,0.2848920524120331
BLL,0.9914441090077162,0.008555890992283821
BLL,0.9563866853713989,0.043613314628601074
FSRQ,0.05159008502960205,0.948409914970398
BLL,0.9882488558068871,0.01175114419311285
BLL,0.9741487838327885,0.025851216167211533
BLL,0.9985061765182763,0.0014938234817236662
FSRQ,0.15198099613189697,0.848019003868103
BLL,0.9467018581926823,0.053298141807317734
BLL,0.6902870833873749,0.3097129166126251
BLL,0.9967740445863456,0.0032259554136544466
FSRQ,0.0794101357460022,0.9205898642539978
FSRQ,0.1046900749206543,0.8953099250793457
BLL,0.5016386806964874,0.4983613193035126
BLL,0.7965721040964127,0.20342789590358734
BLL,0.6093014776706696,0.39069852232933044
BLL,0.9926147507503629,0.007385249249637127
BLL,0.9812639784067869,0.01873602159321308
FSRQ,0.10828471183776855,0.8917152881622314
BLL,0.6696356534957886,0.3303643465042114
FSRQ,0.8318136781454086,0.16818632185459137
FSRQ,0.17537826299667358,0.8246217370033264
BLL,0.95066998898983,0.04933001101016998
BLL,0.9940511593595147,0.005948840640485287
BLL,0.17568367719650269,0.8243163228034973
FSRQ,0.10720664262771606,0.8927933573722839
BLL,0.9230814278125763,0.0769185721874237
BLL,0.8882430419325829,0.11175695806741714
BLL,0.9954901966266334,0.004509803373366594
BLL,0.7393103241920471,0.2606896758079529
BLL,0.9983616188401356,0.001638381159864366
BLL,0.9632937610149384,0.036706238985061646
FSRQ,0.26129162311553955,0.7387083768844604
BLL,0.660318911075592,0.33968108892440796
BLL,0.9702061284333467,0.02979387156665325
BLL,0.9903690041974187,0.00963099580258131
BLL,0.9833809528499842,0.01661904715001583
FSRQ,0.07871472835540771,0.9212852716445923
BLL,0.4665129780769348,0.5334870219230652
BLL,0.972021983936429,0.027978016063570976
BLL,0.8937142491340637,0.10628575086593628
BLL,0.5940229594707489,0.4059770405292511
BLL,0.8579161316156387,0.14208386838436127
FSRQ,0.03561890125274658,0.9643810987472534
FSRQ,0.22522437572479248,0.7747756242752075
BLL,0.9998558713123202,0.0001441286876797676
BLL,0.6794565320014954,0.32054346799850464
BLL,0.9351203590631485,0.0648796409368515
BLL,0.5913150608539581,0.40868493914604187
BLL,0.9656423255801201,0.03435767441987991
BLL,0.9905455792322755,0.009454420767724514
BLL,0.918757900595665,0.08124209940433502
BLL,0.9937538825906813,0.0062461174093186855
BLL,0.9550830498337746,0.04491695016622543
BLL,0.9814453274011612,0.018554672598838806
BLL,0.5243255794048309,0.47567442059516907
FSRQ,0.0750322937965393,0.9249677062034607
FSRQ,0.5053053200244904,0.49469467997550964
BLL,0.9921668684110045,0.007833131588995457
BLL,0.833050400018692,0.16694959998130798
BLL,0.9659756496548653,0.034024350345134735
BLL,0.9499224312603474,0.050077568739652634
FSRQ,0.6957026422023773,0.3042973577976227
BLL,0.926916316151619,0.07308368384838104
BLL,0.8760881274938583,0.12391187250614166
BLL,0.9929057084955275,0.007094291504472494
BLL,0.998603377607651,0.0013966223923489451
BLL,0.8514660447835922,0.14853395521640778
BLL,0.9642529413104057,0.03574705868959427
BLL,0.7675038278102875,0.23249617218971252
BLL,0.5998760461807251,0.4001239538192749
BLL,0.1556016206741333,0.8443983793258667
BLL,0.8385673314332962,0.1614326685667038
FSRQ,0.04198676347732544,0.9580132365226746
FSRQ,0.15576881170272827,0.8442311882972717
FSRQ,0.01969754695892334,0.9803024530410767
BLL,0.8287582993507385,0.17124170064926147
FSRQ,0.213559091091156,0.786440908908844
BLL,0.428966224193573,0.571033775806427
BLL,0.988102356903255,0.011897643096745014
BLL,0.9711255300790071,0.02887446992099285
