epoch,train_loss,valid_loss,train_accuracy,valid_accuracy
66,0.6522717666365816,0.6362035274505615,0.6402961808261887,0.6825
67,0.652197879455281,0.635949432849884,0.6399064692127825,0.685
68,0.6521177464691067,0.635667622089386,0.6406858924395947,0.6875
69,0.6520409503209804,0.6354421377182007,0.6399064692127825,0.69
70,0.6519292291959374,0.6352967619895935,0.6391270459859704,0.6875
71,0.6518702744880135,0.6351221799850464,0.6391270459859704,0.6875
72,0.6518679824733957,0.6349260210990906,0.6391270459859704,0.69
73,0.651782835217444,0.6347907185554504,0.6395167575993764,0.69
74,0.6517568106588124,0.6346664428710938,0.6395167575993764,0.69
75,0.6516853208107031,0.6345916986465454,0.6391270459859704,0.6925
76,0.6516151899299116,0.6345117688179016,0.6391270459859704,0.6925
77,0.6515575973483982,0.6345205903053284,0.6399064692127825,0.69
78,0.6514505600427521,0.6346498727798462,0.6406858924395947,0.675
79,0.6513892781056191,0.6348217129707336,0.6387373343725643,0.675
80,0.6513762705881709,0.6349382996559143,0.6391270459859704,0.675
81,0.6512743271335623,0.6349170207977295,0.6391270459859704,0.6725
82,0.6512225062142846,0.6349279284477234,0.6387373343725643,0.67
83,0.6511655534884007,0.6349661350250244,0.6379579111457522,0.67
84,0.6511336018215932,0.6349800229072571,0.6387373343725643,0.6675
85,0.6510966970227421,0.6349918842315674,0.6383476227591582,0.6675
86,0.6510508086006807,0.6349886059761047,0.6383476227591582,0.67
87,0.6509739123371924,0.6349290013313293,0.6391270459859704,0.6775
88,0.650906713094362,0.6348068714141846,0.6406858924395947,0.675
89,0.6509237464107951,0.6347932815551758,0.6418550272798129,0.68
90,0.6508205496326426,0.6349567770957947,0.642244738893219,0.68
91,0.6507679325291076,0.6350825428962708,0.642244738893219,0.68
92,0.650683959665841,0.6351278424263,0.6414653156664069,0.6775
93,0.6506281233540012,0.635151207447052,0.6418550272798129,0.6775
94,0.6506242478906598,0.6351789236068726,0.6414653156664069,0.6775
95,0.6505852164649815,0.6349564790725708,0.6414653156664069,0.6825
96,0.6505134473159178,0.634479284286499,0.6406858924395947,0.68
97,0.6504401379233677,0.6339570879936218,0.6402961808261887,0.68
98,0.6503377766323015,0.6335436105728149,0.6410756040530008,0.68
99,0.6503042153148845,0.6332242488861084,0.6410756040530008,0.685
100,0.6502734957406601,0.6330565810203552,0.6406858924395947,0.6825
