epoch,train_loss,valid_loss,train_accuracy,valid_accuracy
39,0.6541036240588104,0.6346293687820435,0.6301636788776306,0.675
40,0.653983890174054,0.6346729397773743,0.6301636788776306,0.6725
41,0.6538658264272397,0.6346401572227478,0.6309431021044427,0.675
42,0.6537157512231442,0.6345131993293762,0.6305533904910366,0.675
43,0.6535521520364127,0.6343486309051514,0.6301636788776306,0.675
44,0.6533951558643082,0.6341456770896912,0.6309431021044427,0.675
45,0.6532314992564224,0.6339004039764404,0.6321122369446609,0.6775
46,0.6531366271054662,0.633669912815094,0.6321122369446609,0.68
47,0.6530443120077079,0.633502185344696,0.6301636788776306,0.685
48,0.6530548349452595,0.6333945393562317,0.6289945440374123,0.685
49,0.6529496140714186,0.6333041787147522,0.6289945440374123,0.6825
50,0.6528296767968456,0.6331911683082581,0.6297739672642245,0.6775
51,0.652701252991579,0.6331286430358887,0.6301636788776306,0.6775
52,0.6525646043028204,0.6330770254135132,0.6317225253312548,0.6775
53,0.6524484049781448,0.6330109238624573,0.6301636788776306,0.675
54,0.6523388019317959,0.632972240447998,0.6297739672642245,0.67
55,0.6522620220901626,0.632936954498291,0.6309431021044427,0.665
56,0.6522124291209624,0.6329217553138733,0.6309431021044427,0.6625
57,0.6521623772006433,0.6329184770584106,0.6305533904910366,0.665
58,0.6521430779321066,0.6329361200332642,0.6317225253312548,0.6675
59,0.6520530427700825,0.6328876614570618,0.6321122369446609,0.6675
60,0.6519278091838001,0.6327459216117859,0.6317225253312548,0.665
61,0.651815097776132,0.632580041885376,0.6305533904910366,0.665
62,0.6517275593193452,0.6324767470359802,0.6313328137178488,0.665
63,0.6516491116161748,0.6324427723884583,0.6309431021044427,0.6625
64,0.6516123583608554,0.6325209140777588,0.6309431021044427,0.665
65,0.6515476469963859,0.6326547861099243,0.6317225253312548,0.665
66,0.6514883453922168,0.6326850056648254,0.6317225253312548,0.665
67,0.6514012644928318,0.6326262354850769,0.6301636788776306,0.665
68,0.6513713699992708,0.6325657367706299,0.6317225253312548,0.6625
69,0.6512878733227612,0.632577657699585,0.6317225253312548,0.66
70,0.651247159262142,0.6326571106910706,0.6325019485580671,0.66
71,0.6511862956724962,0.6327429413795471,0.6332813717848792,0.66
72,0.651143555100412,0.63287353515625,0.6336710833982853,0.6575
73,0.6511033709775816,0.6329619288444519,0.6336710833982853,0.6575
74,0.6510501733907758,0.6329365372657776,0.6336710833982853,0.6575
75,0.6510671685193539,0.6328388452529907,0.6340607950116913,0.6575
76,0.650947053685192,0.6327499151229858,0.6336710833982853,0.655
77,0.6508993936161092,0.6326552629470825,0.6344505066250974,0.655
78,0.6508385869830452,0.6325291991233826,0.6328916601714731,0.66
79,0.6508192581212437,0.6323640942573547,0.6340607950116913,0.6625
80,0.6507391656922439,0.6321442127227783,0.6328916601714731,0.665
81,0.6507079222196727,0.6319290995597839,0.6336710833982853,0.665
82,0.6506292249946416,0.6317960619926453,0.6340607950116913,0.665
83,0.6505897284390307,0.6317265033721924,0.6336710833982853,0.67
84,0.6505594739018244,0.6316472887992859,0.6321122369446609,0.67
85,0.6505349960906935,0.631611168384552,0.6325019485580671,0.6725
86,0.6505057224982062,0.6316791772842407,0.6325019485580671,0.6725
87,0.6504602962792709,0.6317518353462219,0.6332813717848792,0.675
88,0.6503948619007042,0.6317710280418396,0.6328916601714731,0.6725
89,0.6503428755936359,0.6318309903144836,0.6321122369446609,0.6725
90,0.6503049212327155,0.6319570541381836,0.6325019485580671,0.67
91,0.650280294944231,0.6320076584815979,0.6328916601714731,0.67
92,0.6502039537519008,0.6319515109062195,0.6332813717848792,0.67
93,0.650139182318214,0.6319392919540405,0.6332813717848792,0.67
94,0.6501226227263036,0.6319680213928223,0.6348402182385036,0.6675
95,0.6500549905948684,0.6320261359214783,0.6340607950116913,0.665
96,0.6500295663102938,0.6320644617080688,0.6340607950116913,0.665
97,0.6499658432307879,0.6321035027503967,0.6348402182385036,0.665
98,0.6499368564653285,0.6321859955787659,0.6352299298519096,0.665
99,0.649877103250285,0.6322974562644958,0.6348402182385036,0.665
100,0.6498365286543141,0.6323345303535461,0.6348402182385036,0.665
